pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
CHQ	-0.131415160886133	-0.317006475866106	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.204709118143369	0.222009034018047	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.151645370463915	0.145685871290078	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.0742283884202577	0.310734325547525	0	1	0.000001	0.7	0.9	FALSE
CHQ	0.899466789613637	0.244061694959223	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.19493366093516	0.193158101761144	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.176210812191577	0.287664732170508	0	1	0.000001	0.7	0.9	FALSE
CHQ	0.137375123301683	-0.56970500627394	0	1	0.000001	0.7	0.9	FALSE
CHQ	-0.122487738899337	-0.0405756502154708	0	1	0.000001	0.7	0.9	FALSE
CHQ	0.0187883370244009	-0.476026627390984	0	1	0.000001	0.7	0.9	FALSE
