pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
north	-0.0825164486127296	0.191566243625918	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0683544511921036	0.208038851733441	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0928699817461893	0.165861764515964	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0854735563369604	0.202187795201648	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0824851020292826	0.202702278400727	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0904236336435958	0.169668435820981	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0864961846307453	0.200116280799272	0.09	0	0.00001	0.7	0.7	FALSE
south	0.149053509898449	-0.0566719571955089	0.09	0	0.00001	0.7	0.7	FALSE
south	0.134916891511908	-0.0502150479290356	0.09	0	0.00001	0.7	0.7	FALSE
south	0.138201598387727	-0.0523588318975519	0.09	0	0.00001	0.7	0.7	FALSE
north	0.149717544871094	-0.0640610475707246	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.187912215073828	-0.179678213552258	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.190949105644682	-0.173185576951851	0.09	0	0.00001	0.7	0.7	FALSE
south	0.106014005656491	-0.00815035294607752	0.09	0	0.00001	0.7	0.7	FALSE
south	0.148836819832788	-0.0606807675665285	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0438434468183432	0.159603263024121	0.09	0	0.00001	0.7	0.7	FALSE
south	0.147101306328782	-0.0617717740744879	0.09	0	0.00001	0.7	0.7	FALSE
south	0.150013879590317	-0.064574055998155	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0639055699483672	0.202611520576152	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.117469223776754	-0.0551141791699481	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0712039289780213	0.179943320062761	0.09	0	0.00001	0.7	0.7	FALSE
south	0.141124216657461	-0.053179193081545	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.18582860636835	-0.173377460542818	0.09	0	0.00001	0.7	0.7	FALSE
south	0.145791463221369	-0.0674160568647838	0.09	0	0.00001	0.7	0.7	FALSE
south	0.144039879319739	-0.0698435000711008	0.09	0	0.00001	0.7	0.7	FALSE
south	0.0437888415984901	0.0744553016219471	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.1930723751258	-0.18043039049751	0.09	0	0.00001	0.7	0.7	FALSE
south	0.146963447379375	-0.0606164922642858	0.09	0	0.00001	0.7	0.7	FALSE
south	0.127043799493671	-0.0382613870189135	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.151871088691782	-0.115479798390403	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0722974077455076	0.206976709630787	0.09	0	0.00001	0.7	0.7	FALSE
south	0.1454610825928	-0.0505126329350881	0.09	0	0.00001	0.7	0.7	FALSE
south	0.109935002241589	-0.023841028720267	0.09	0	0.00001	0.7	0.7	FALSE
south	0.145936976062586	-0.0609705303356826	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0710311051795667	0.202297839389321	0.09	0	0.00001	0.7	0.7	FALSE
south	0.146147686938602	-0.0615557727180571	0.09	0	0.00001	0.7	0.7	FALSE
south	0.146806892836339	-0.0672955437400814	0.09	0	0.00001	0.7	0.7	FALSE
south	0.0300720703359627	0.0975702289527144	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.189130384509273	-0.18542328742929	0.09	0	0.00001	0.7	0.7	FALSE
south	0.14023780677002	-0.0528272080962961	0.09	0	0.00001	0.7	0.7	FALSE
south	0.130883718869958	-0.0383179044805535	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0722395121425955	0.20143278395405	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.191758549399926	-0.185003050981011	0.09	0	0.00001	0.7	0.7	FALSE
south	0.061542110667831	0.0308078095484048	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.1025077036934	-0.0317658141212231	0.09	0	0.00001	0.7	0.7	FALSE
south	0.129846864271358	-0.0425155393116704	0.09	0	0.00001	0.7	0.7	FALSE
south	0.139633344317686	-0.0534467258193981	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.183233507049225	-0.164810082539364	0.09	0	0.00001	0.7	0.7	FALSE
south	0.147708346994782	-0.0661764788749328	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0822127961259445	0.200989985333327	0.09	0	0.00001	0.7	0.7	FALSE
south	0.0866460235290186	-0.0000900263803766767	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.189555369707799	-0.176102379640621	0.09	0	0.00001	0.7	0.7	FALSE
south	0.069940995778275	0.031395554571841	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.17984291326225	-0.149509051332312	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.191601029673233	-0.181253193769987	0.09	0	0.00001	0.7	0.7	FALSE
south	-0.0067798090905607	0.0811302681990802	0.09	0	0.00001	0.7	0.7	FALSE
south	0.00599329782396488	0.136448469263263	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.176034888395931	-0.136243133108541	0.09	0	0.00001	0.7	0.7	FALSE
south	0.0776608868270542	0.0165439939788014	0.09	0	0.00001	0.7	0.7	FALSE
north	-0.0841604160127382	0.150376769713718	0.09	0	0.00001	0.7	0.7	FALSE
