pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
North	0.011478983909129	-0.0162080127430694	0	0	0	0	0	FALSE
North	-0.00355072382992402	-0.00623517271252556	0	0	0	0	0	FALSE
North	-0.00568820844005616	-0.0130723607190806	0	0	0	0	0	FALSE
North	-0.0148522503865854	-0.0132193203051738	0	0	0	0	0	FALSE
North	-0.0415769468918369	-0.028919902164936	0	0	0	0	0	FALSE
North	-0.0147175229086664	0.00948830692068592	0	0	0	0	0	FALSE
North	-0.0391459644713281	0.0293157601584172	0	0	0	0	0	FALSE
North	0.0105181981370339	-0.00315775382369768	0	0	0	0	0	FALSE
North	0.0685428513584021	-0.0744801832442094	0	0	0	0	0	FALSE
North	0.0246794633253517	0.0450533320614674	0	0	0	0	0	FALSE
North	0.2690437487979	-0.124552223568657	0	0	0	0	0	FALSE
North	0.208573321135365	-0.242465894993384	0	0	0	0	0	FALSE
North	0.00348207359546045	-0.0544455692345747	0	0	0	0	0	FALSE
North	0.111201216815851	0.0143390420165361	0	0	0	0	0	FALSE
North	0.0395419956876452	0.0183777268685915	0	0	0	0	0	FALSE
North	0.158809913640734	-0.0924354688773743	0	0	0	0	0	FALSE
North	-0.0405379313170549	-0.0192887392513074	0	0	0	0	0	FALSE
North	0.0194361788931713	-0.0504943854474648	0	0	0	0	0	FALSE
North	-0.000959563055554521	0.0519815070482051	0	0	0	0	0	FALSE
North	-0.0771243465545624	-0.02727587514766	0	0	0	0	0	FALSE
North	-0.0390870302936253	-0.0511189648355197	0	0	0	0	0	FALSE
North	0.0128682561950716	-0.00810470090153145	0	0	0	0	0	FALSE
North	0.0159727409523065	0.0197520760196247	0	0	0	0	0	FALSE
North	-0.0143611972413603	-0.0226954139822119	0	0	0	0	0	FALSE
North	-0.00169616793136912	0.0135423685140543	0	0	0	0	0	FALSE
North	-0.0175776535245008	-0.0071538306445829	0	0	0	0	0	FALSE
North	-0.0351327936323711	0.0168656823186584	0	0	0	0	0	FALSE
North	0.619114565055389	-0.454310637833046	0	0	0	0	0	FALSE
North	0.017365835730649	0.0750370779032433	0	0	0	0	0	FALSE
North	0.0759443735597397	0.0855748198007313	0	0	0	0	0	FALSE
South	0.0014884428608592	-0.00810722873441038	0	0	0	0	0	FALSE
South	-0.0309177468531449	0.0233119747767313	0	0	0	0	0	FALSE
South	-0.0376091777022879	0.0673038285084215	0	0	0	0	0	FALSE
South	-0.124962510697048	0.0144166143423318	0	0	0	0	0	FALSE
South	-0.224548552666937	0.0601173978505812	0	0	0	0	0	FALSE
South	-0.0743058069533281	0.0398020258842825	0	0	0	0	0	FALSE
South	-0.0710337394085215	0.0033221576862663	0	0	0	0	0	FALSE
South	-0.0797405937866882	0.0235305744586189	0	0	0	0	0	FALSE
South	-0.0647635824673261	0.00703363165377886	0	0	0	0	0	FALSE
South	-0.145553931642872	0.00624563842627621	0	0	0	0	0	FALSE
South	-0.0605504615559221	-0.032919170534691	0	0	0	0	0	FALSE
South	-0.0190333501030194	-0.0234837287660991	0	0	0	0	0	FALSE
South	-0.0580040336922497	-0.0097935590297601	0	0	0	0	0	FALSE
South	-0.0149728618397844	-0.00551284797667443	0	0	0	0	0	FALSE
South	-0.0607172034554898	0.00159904666863363	0	0	0	0	0	FALSE
South	-0.0345960198782715	0.00949282153747316	0	0	0	0	0	FALSE
South	-0.0676460726415162	-0.00291407992975669	0	0	0	0	0	FALSE
South	-0.0933312607887535	0.0000272150387984982	0	0	0	0	0	FALSE
South	-0.0655820537014304	-0.0150566115233638	0	0	0	0	0	FALSE
South	-0.00166533366443124	-0.0169819513659198	0	0	0	0	0	FALSE
South	-0.0169040657521603	0.0057017962093119	0	0	0	0	0	FALSE
South	-0.0709066490753838	0.00295739000137656	0	0	0	0	0	FALSE
South	-0.0202258981140752	-0.00795110408582722	0	0	0	0	0	FALSE
South	-0.11535210992696	-0.00345047333316947	0	0	0	0	0	FALSE
South	-0.132318292585752	0.0233931084219914	0	0	0	0	0	FALSE
South	0.00271484114089481	0.0222522110361072	0	0	0	0	0	FALSE
South	0.00693669938967724	-0.0840660581967592	0	0	0	0	0	FALSE
South	0.493327876957872	0.806845396467381	0	0	0	0	0	FALSE
South	-0.0247756319624129	-0.00753571955531094	0	0	0	0	0	FALSE
South	-0.115016335743948	0.0307264148631511	0	0	0	0	0	FALSE
