pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
north	-0.0893579162709514	0.187096480973126	0	1	0.001	0.7	0.7	FALSE
north	-0.0741760962221695	0.207083729313423	0	1	0.001	0.7	0.7	FALSE
north	-0.0983094334137314	0.156384237691514	0	1	0.001	0.7	0.7	FALSE
north	-0.091279798623148	0.194090303034496	0	1	0.001	0.7	0.7	FALSE
north	-0.0877926754493936	0.194907232085642	0	1	0.001	0.7	0.7	FALSE
north	-0.0954945051127364	0.162222231102314	0	1	0.001	0.7	0.7	FALSE
north	-0.0928496089939904	0.190395926227358	0	1	0.001	0.7	0.7	FALSE
south	0.150531029702985	-0.0571217912048699	0	1	0.001	0.7	0.7	FALSE
south	0.135955727568832	-0.048934130599503	0	1	0.001	0.7	0.7	FALSE
south	0.139788015970837	-0.0509571599249486	0	1	0.001	0.7	0.7	FALSE
north	0.150636669808581	-0.0609933755462302	0	1	0.001	0.7	0.7	FALSE
north	-0.183252361967477	-0.183506365835201	0	1	0.001	0.7	0.7	FALSE
north	-0.18570082730792	-0.178918636585094	0	1	0.001	0.7	0.7	FALSE
south	0.107408628394724	-0.000367249861047005	0	1	0.001	0.7	0.7	FALSE
south	0.150141620352603	-0.0595414949121827	0	1	0.001	0.7	0.7	FALSE
north	-0.0473975743432927	0.168053870737489	0	1	0.001	0.7	0.7	FALSE
south	0.149214646150138	-0.0602270810406372	0	1	0.001	0.7	0.7	FALSE
south	0.150770213488053	-0.0631297798004384	0	1	0.001	0.7	0.7	FALSE
north	-0.0696724402393514	0.197435202718731	0	1	0.001	0.7	0.7	FALSE
north	-0.115135942444368	-0.0545741511545986	0	1	0.001	0.7	0.7	FALSE
north	-0.0770450829980551	0.174835027027379	0	1	0.001	0.7	0.7	FALSE
south	0.14214029451108	-0.0494902249366002	0	1	0.001	0.7	0.7	FALSE
north	-0.181274311957651	-0.179665774669705	0	1	0.001	0.7	0.7	FALSE
south	0.14748893110666	-0.0677759215771605	0	1	0.001	0.7	0.7	FALSE
south	0.144814367293516	-0.0689677385368552	0	1	0.001	0.7	0.7	FALSE
south	0.0441963941488675	0.0932439271039378	0	1	0.001	0.7	0.7	FALSE
north	-0.188207412978246	-0.184262617954918	0	1	0.001	0.7	0.7	FALSE
south	0.147702559064032	-0.0592637688607348	0	1	0.001	0.7	0.7	FALSE
south	0.128442651248037	-0.0352928256653448	0	1	0.001	0.7	0.7	FALSE
north	-0.148150937370382	-0.119259721330854	0	1	0.001	0.7	0.7	FALSE
north	-0.0778577476255813	0.20575592630438	0	1	0.001	0.7	0.7	FALSE
south	0.146569017024505	-0.0463731780457456	0	1	0.001	0.7	0.7	FALSE
south	0.111094767110783	-0.0176677734825177	0	1	0.001	0.7	0.7	FALSE
south	0.14629845966903	-0.0597376034929717	0	1	0.001	0.7	0.7	FALSE
north	-0.0763677814480703	0.198235385388439	0	1	0.001	0.7	0.7	FALSE
south	0.147632713395879	-0.0603857762591792	0	1	0.001	0.7	0.7	FALSE
south	0.148256963985788	-0.0663989342561686	0	1	0.001	0.7	0.7	FALSE
south	0.0302336711564412	0.115577171191359	0	1	0.001	0.7	0.7	FALSE
north	-0.183761557810702	-0.189724580244583	0	1	0.001	0.7	0.7	FALSE
south	0.141594353315554	-0.0510675187884289	0	1	0.001	0.7	0.7	FALSE
south	0.131962431418255	-0.0352026125653844	0	1	0.001	0.7	0.7	FALSE
north	-0.0783814021544706	0.1976961393837	0	1	0.001	0.7	0.7	FALSE
north	-0.186785226900159	-0.189442321718857	0	1	0.001	0.7	0.7	FALSE
south	0.0620104456535823	0.0410762144950059	0	1	0.001	0.7	0.7	FALSE
north	-0.101906362743005	-0.0377209932206417	0	1	0.001	0.7	0.7	FALSE
south	0.130623676352161	-0.0390793868164497	0	1	0.001	0.7	0.7	FALSE
south	0.14052611275862	-0.050837357735446	0	1	0.001	0.7	0.7	FALSE
north	-0.17846428169081	-0.16903534910613	0	1	0.001	0.7	0.7	FALSE
south	0.148664327819244	-0.0639521369749787	0	1	0.001	0.7	0.7	FALSE
north	-0.0884439330768341	0.193389265137486	0	1	0.001	0.7	0.7	FALSE
south	0.0869739803796214	0.00529041648767808	0	1	0.001	0.7	0.7	FALSE
north	-0.184699739151795	-0.179930619841013	0	1	0.001	0.7	0.7	FALSE
south	0.0700954208101755	0.0377079407236315	0	1	0.001	0.7	0.7	FALSE
north	-0.175847172932677	-0.154191148689147	0	1	0.001	0.7	0.7	FALSE
north	-0.186760338931717	-0.184795744833216	0	1	0.001	0.7	0.7	FALSE
south	-0.00789983184048787	0.0814966822990502	0	1	0.001	0.7	0.7	FALSE
south	0.00445482944145503	0.15637165470188	0	1	0.001	0.7	0.7	FALSE
north	-0.172032801011761	-0.140851221517864	0	1	0.001	0.7	0.7	FALSE
south	0.0771120072335806	0.0192049175505438	0	1	0.001	0.7	0.7	FALSE
north	-0.0890298233226935	0.141094185907094	0	1	0.001	0.7	0.7	FALSE
