pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
SRKW	0.144032765605559	-0.352851212603526	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.127064321728779	-0.290913157962066	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.114497642668562	0.205663055229065	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.0858148978483759	0.062060039174777	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.115777678413104	0.157103558445624	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.0915753813261261	-0.0474016275675892	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.130132400613697	-0.266966267954908	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.116506256063041	0.0989281841439494	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.142277279991102	-0.115818930001101	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.115788929686093	-0.151406640989718	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.101358046403327	-0.13694651668704	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.113630495225088	0.0889654532223891	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.137505370658629	-0.328936212915863	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.129846244441626	-0.022943966714486	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.110178494094286	0.160641604656711	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.132960468478375	0.158938563969404	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.127061818996795	0.22654577511184	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.139994226068617	-0.252165827346829	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.10960589652908	0.00423444847012635	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.103142483578784	0.211980387645089	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.0933486827923203	-0.00662877894183403	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.106908729085952	0.128109126450815	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.103869327144505	0.219752968144798	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.131841978942313	-0.122319847305281	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.144584424318563	-0.0621376098245509	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.122935652197237	0.220712234551859	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.135072522609394	0.290602875931293	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.119111071184092	0.135178175054529	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.137948335453219	-0.0047316505127633	0.05	0	0.000001	0.7	0.7	FALSE
SRKW	0.145695809836181	-0.0905262063653107	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.137740383278067	0.000688891467690291	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.133104267206248	0.00271351956690508	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.159477319808626	-0.00351181911396199	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.157445337092867	0.0133793178672093	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.142025838764128	-0.0103013018768262	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.168933960862247	-0.0334245034586811	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.153593459631018	0.00453166357166238	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.158550964693597	-0.0294924966882954	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.175750089406812	-0.0499170599201538	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.157251202611286	-0.0402611159290316	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.16656888938252	-0.0406289130757362	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.14516462538049	-0.00258647875305726	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.140261681202701	0.0126489993671229	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.153937411134259	0.000198207391123106	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.160812697964369	0.0275532259547338	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.153982373650983	0.02553383683198	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.166596137517506	0.0187408968958293	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.149254116060524	-0.00511542258657951	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.158782064880695	-0.0145045338077344	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.137157637639908	0.00429752684535262	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.136527857269702	-0.015333937613969	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.135108870880183	0.0184989015127024	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.146060403486278	-0.00160240726623043	0.05	0	0.000001	0.7	0.7	FALSE
ARKW	-0.135980042177943	0.00117300630867577	0.05	0	0.000001	0.7	0.7	FALSE
