pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
north	-0.0957961492477473	0.184418443346786	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0810384563691655	0.201850469879761	0.05	0	0.01	0.7	0.7	FALSE
north	-0.10369403927346	0.152256862785817	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0977379454575275	0.187819610644209	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0956594535150259	0.189311914707581	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0996793406240105	0.156670563427903	0.05	0	0.01	0.7	0.7	FALSE
north	-0.101161839255285	0.180069267344847	0.05	0	0.01	0.7	0.7	FALSE
south	0.151780241515099	-0.0559922805883679	0.05	0	0.01	0.7	0.7	FALSE
south	0.137240952767432	-0.0455963678424156	0.05	0	0.01	0.7	0.7	FALSE
south	0.141254522297447	-0.046356936602252	0.05	0	0.01	0.7	0.7	FALSE
north	0.149905345403998	-0.0598812033298632	0.05	0	0.01	0.7	0.7	FALSE
north	-0.176773781327378	-0.1887184698016	0.05	0	0.01	0.7	0.7	FALSE
north	-0.179787261609828	-0.185500386364711	0.05	0	0.01	0.7	0.7	FALSE
south	0.108890878666994	0.00857602580677808	0.05	0	0.01	0.7	0.7	FALSE
south	0.15149479148071	-0.0573068163515306	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0508235517190603	0.171351722779541	0.05	0	0.01	0.7	0.7	FALSE
south	0.149822366195138	-0.0583612421890581	0.05	0	0.01	0.7	0.7	FALSE
south	0.151938580495649	-0.0606251136923853	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0773140755955829	0.195595404872489	0.05	0	0.01	0.7	0.7	FALSE
north	-0.111404366226687	-0.0511188160416677	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0832245193025739	0.168701865524087	0.05	0	0.01	0.7	0.7	FALSE
south	0.143569536722102	-0.0480087831313607	0.05	0	0.01	0.7	0.7	FALSE
north	-0.175778832697747	-0.184103081549522	0.05	0	0.01	0.7	0.7	FALSE
south	0.148646441407415	-0.0675954113992075	0.05	0	0.01	0.7	0.7	FALSE
south	0.146462553954229	-0.0662593483913347	0.05	0	0.01	0.7	0.7	FALSE
south	0.045504985882307	0.105964229858557	0.05	0	0.01	0.7	0.7	FALSE
north	-0.182390314124375	-0.189494230103839	0.05	0	0.01	0.7	0.7	FALSE
south	0.149140368024115	-0.0562243326700418	0.05	0	0.01	0.7	0.7	FALSE
south	0.130216681228838	-0.0293855616522073	0.05	0	0.01	0.7	0.7	FALSE
north	-0.144330498348515	-0.125463311864748	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0859773520493862	0.201817074575631	0.05	0	0.01	0.7	0.7	FALSE
south	0.14674963741358	-0.0442277409103255	0.05	0	0.01	0.7	0.7	FALSE
south	0.112271969320758	-0.00631970496073023	0.05	0	0.01	0.7	0.7	FALSE
south	0.147305162918486	-0.0573658820020832	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0840139925344841	0.192616444306269	0.05	0	0.01	0.7	0.7	FALSE
south	0.149131435193228	-0.0563273566130849	0.05	0	0.01	0.7	0.7	FALSE
south	0.149488080903247	-0.0649407743130168	0.05	0	0.01	0.7	0.7	FALSE
south	0.0317373317929346	0.129365662830697	0.05	0	0.01	0.7	0.7	FALSE
north	-0.177349869785155	-0.194513099940365	0.05	0	0.01	0.7	0.7	FALSE
south	0.142522403261787	-0.0477610190572696	0.05	0	0.01	0.7	0.7	FALSE
south	0.133294349867411	-0.0288181609701212	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0860243829663965	0.194718226370816	0.05	0	0.01	0.7	0.7	FALSE
north	-0.180810985646213	-0.195159225352727	0.05	0	0.01	0.7	0.7	FALSE
south	0.0638150998865228	0.0487874570256293	0.05	0	0.01	0.7	0.7	FALSE
north	-0.101311556659877	-0.0443368369834994	0.05	0	0.01	0.7	0.7	FALSE
south	0.131444110449707	-0.0376232949998402	0.05	0	0.01	0.7	0.7	FALSE
south	0.141041879113229	-0.0497369050184203	0.05	0	0.01	0.7	0.7	FALSE
north	-0.172290287013396	-0.172005622341756	0.05	0	0.01	0.7	0.7	FALSE
south	0.150416377301333	-0.0599893128611281	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0968881851647816	0.181882898555698	0.05	0	0.01	0.7	0.7	FALSE
south	0.0864624618171229	0.0118572281996269	0.05	0	0.01	0.7	0.7	FALSE
north	-0.178578633890217	-0.185598277623111	0.05	0	0.01	0.7	0.7	FALSE
south	0.0698319650635377	0.045420059809479	0.05	0	0.01	0.7	0.7	FALSE
north	-0.17085950550117	-0.159221536536028	0.05	0	0.01	0.7	0.7	FALSE
north	-0.180519997986589	-0.18974960416711	0.05	0	0.01	0.7	0.7	FALSE
south	-0.00925843497895817	0.082971694262329	0.05	0	0.01	0.7	0.7	FALSE
south	0.00473899248982373	0.169419282046369	0.05	0	0.01	0.7	0.7	FALSE
north	-0.167892615672055	-0.146896787937025	0.05	0	0.01	0.7	0.7	FALSE
south	0.0774648997353942	0.0232040804191205	0.05	0	0.01	0.7	0.7	FALSE
north	-0.0952141780269227	0.131936346773729	0.05	0	0.01	0.7	0.7	FALSE
