pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
north	-0.0822545032740845	0.192372801469441	0	0	0	0	0	FALSE
north	-0.0672845073149546	0.207533582163115	0	0	0	0	0	FALSE
north	-0.0922814279976724	0.163577904802047	0	0	0	0	0	FALSE
north	-0.0848072113898868	0.199559739418937	0	0	0	0	0	FALSE
north	-0.0815729804657544	0.200377154065586	0	0	0	0	0	FALSE
north	-0.0904441761610764	0.168437475367493	0	0	0	0	0	FALSE
north	-0.0858385111954098	0.199051597219229	0	0	0	0	0	FALSE
south	0.148681233605668	-0.0574997724274773	0	0	0	0	0	FALSE
south	0.134457592948105	-0.0502089664370898	0	0	0	0	0	FALSE
south	0.138137140072347	-0.0544653166441812	0	0	0	0	0	FALSE
north	0.149719523817598	-0.0656285905895604	0	0	0	0	0	FALSE
north	-0.188922290218098	-0.178478448245321	0	0	0	0	0	FALSE
north	-0.191400339452066	-0.172282242387449	0	0	0	0	0	FALSE
south	0.106114972873298	-0.00816340318885312	0	0	0	0	0	FALSE
south	0.148365916216361	-0.0613588236548706	0	0	0	0	0	FALSE
north	-0.043366785089125	0.165841519342539	0	0	0	0	0	FALSE
south	0.146783992698247	-0.0628857599290143	0	0	0	0	0	FALSE
south	0.14957554320157	-0.0664196280660762	0	0	0	0	0	FALSE
north	-0.0632300742165206	0.201117324476999	0	0	0	0	0	FALSE
north	-0.118439996521488	-0.0556925865669238	0	0	0	0	0	FALSE
north	-0.0705808350194289	0.180161396236876	0	0	0	0	0	FALSE
south	0.140789998715259	-0.0541554166415566	0	0	0	0	0	FALSE
north	-0.186352788385519	-0.172721015173556	0	0	0	0	0	FALSE
south	0.145493748822246	-0.0684422249239788	0	0	0	0	0	FALSE
south	0.143793339624926	-0.070463110134842	0	0	0	0	0	FALSE
south	0.0441357593442574	0.0792666341298778	0	0	0	0	0	FALSE
north	-0.193286565409939	-0.178724937660657	0	0	0	0	0	FALSE
south	0.146528532796646	-0.0616497690109055	0	0	0	0	0	FALSE
south	0.127034953060779	-0.0387851767197022	0	0	0	0	0	FALSE
north	-0.152979714944867	-0.117200370765706	0	0	0	0	0	FALSE
north	-0.0715504188671446	0.207089211879627	0	0	0	0	0	FALSE
south	0.14485446252005	-0.0514366726275385	0	0	0	0	0	FALSE
south	0.110541784976516	-0.0235436508713418	0	0	0	0	0	FALSE
south	0.145534123747694	-0.0625490040880039	0	0	0	0	0	FALSE
north	-0.0699819778853169	0.201031588039229	0	0	0	0	0	FALSE
south	0.145794083173299	-0.0628806479015923	0	0	0	0	0	FALSE
south	0.14629426305646	-0.0687191602484006	0	0	0	0	0	FALSE
south	0.0304480041967355	0.103163704927542	0	0	0	0	0	FALSE
north	-0.18934319314524	-0.183701921544767	0	0	0	0	0	FALSE
south	0.140380238831816	-0.0540736413293791	0	0	0	0	0	FALSE
south	0.131205437567782	-0.0394115074883421	0	0	0	0	0	FALSE
north	-0.0716390553910008	0.200781118224474	0	0	0	0	0	FALSE
north	-0.19222124969087	-0.18317204800932	0	0	0	0	0	FALSE
south	0.0623092038656611	0.0319478111740743	0	0	0	0	0	FALSE
north	-0.101843496081591	-0.0329835154907441	0	0	0	0	0	FALSE
south	0.129512812230749	-0.0433456875709711	0	0	0	0	0	FALSE
south	0.139739828474492	-0.0543096751919766	0	0	0	0	0	FALSE
north	-0.183623709448498	-0.164291717458696	0	0	0	0	0	FALSE
south	0.14735310614549	-0.0667580273230263	0	0	0	0	0	FALSE
north	-0.0817790745192156	0.20032454183388	0	0	0	0	0	FALSE
south	0.0867946599948759	0.00062262435473623	0	0	0	0	0	FALSE
north	-0.190244562296221	-0.173497803881841	0	0	0	0	0	FALSE
south	0.0703590597231067	0.0332949482621107	0	0	0	0	0	FALSE
north	-0.180346805664713	-0.149567948539432	0	0	0	0	0	FALSE
north	-0.19254659589331	-0.179849075177306	0	0	0	0	0	FALSE
south	-0.00616692974821025	0.0789312692770602	0	0	0	0	0	FALSE
south	0.00574771912305943	0.145530142861977	0	0	0	0	0	FALSE
north	-0.176481120094149	-0.136934802391863	0	0	0	0	0	FALSE
south	0.0777095531241441	0.0162971196832334	0	0	0	0	0	FALSE
north	-0.0833796927678732	0.149940857092186	0	0	0	0	0	FALSE
