pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
B	-0.13233098492203	0.348726686141193	0	1	0.01	0.7	0.7	FALSE
B	-0.13571495744769	0.120119522458577	0	1	0.01	0.7	0.7	FALSE
B	-0.122151516347977	-0.100963760004683	0	1	0.01	0.7	0.7	FALSE
B	-0.133404263589849	0.0833132570043925	0	1	0.01	0.7	0.7	FALSE
B	-0.131338774825569	0.195703094623545	0	1	0.01	0.7	0.7	FALSE
B	-0.106842701059454	-0.158784885580374	0	1	0.01	0.7	0.7	FALSE
B	-0.128212420779487	-0.248663665639737	0	1	0.01	0.7	0.7	FALSE
B	-0.121007977977988	-0.0184979112381592	0	1	0.01	0.7	0.7	FALSE
B	-0.12656838099449	0.104623710451902	0	1	0.01	0.7	0.7	FALSE
B	-0.136800082140617	-0.0403488553139013	0	1	0.01	0.7	0.7	FALSE
B	-0.122446199247189	0.103935793092726	0	1	0.01	0.7	0.7	FALSE
B	-0.128835476143937	-0.025101396735175	0	1	0.01	0.7	0.7	FALSE
B	-0.129876323598336	-0.142079109934948	0	1	0.01	0.7	0.7	FALSE
B	-0.123294598274421	0.0622262478917872	0	1	0.01	0.7	0.7	FALSE
B	-0.13503681905318	0.132113155387732	0	1	0.01	0.7	0.7	FALSE
B	-0.129150605153745	0.153327649552737	0	1	0.01	0.7	0.7	FALSE
B	-0.12766750003008	-0.0379115586009593	0	1	0.01	0.7	0.7	FALSE
B	-0.122906166678069	0.145406621882505	0	1	0.01	0.7	0.7	FALSE
B	-0.132165470737699	0.0975640390302363	0	1	0.01	0.7	0.7	FALSE
B	-0.141752529554816	-0.132511475464051	0	1	0.01	0.7	0.7	FALSE
B	-0.12468394869212	0.163021984950683	0	1	0.01	0.7	0.7	FALSE
B	-0.134650975117354	-0.228397120290674	0	1	0.01	0.7	0.7	FALSE
B	-0.134463184195076	-0.200579458869511	0	1	0.01	0.7	0.7	FALSE
B	-0.121392650140397	-0.160737939876908	0	1	0.01	0.7	0.7	FALSE
B	-0.133412805553253	-0.183337789664809	0	1	0.01	0.7	0.7	FALSE
B	-0.13133768372266	-0.107535267290432	0	1	0.01	0.7	0.7	FALSE
B	-0.136044335845523	0.0914236987087261	0	1	0.01	0.7	0.7	FALSE
B	-0.134030561297261	-0.010648121896783	0	1	0.01	0.7	0.7	FALSE
B	-0.133265976682282	-0.087452147916576	0	1	0.01	0.7	0.7	FALSE
B	-0.117747195585388	0.0406365026552556	0	1	0.01	0.7	0.7	FALSE
C	0.136025442510767	-0.238532700958524	0	1	0.01	0.7	0.7	FALSE
C	0.129521540521753	-0.0403120056641064	0	1	0.01	0.7	0.7	FALSE
C	0.123089847132644	0.117487837264273	0	1	0.01	0.7	0.7	FALSE
C	0.12503062963838	-0.0326172983757663	0	1	0.01	0.7	0.7	FALSE
C	0.123824420909014	0.0952162547966347	0	1	0.01	0.7	0.7	FALSE
C	0.13282574509338	-0.0176291782167831	0	1	0.01	0.7	0.7	FALSE
C	0.130014259325399	0.0362908797711109	0	1	0.01	0.7	0.7	FALSE
C	0.133291665781108	-0.355224606100019	0	1	0.01	0.7	0.7	FALSE
C	0.123775573088543	-0.0104795480217732	0	1	0.01	0.7	0.7	FALSE
C	0.128040788111239	0.0639428300736774	0	1	0.01	0.7	0.7	FALSE
C	0.129646982657762	-0.0634556404227568	0	1	0.01	0.7	0.7	FALSE
C	0.133070691561712	-0.0285921315088832	0	1	0.01	0.7	0.7	FALSE
C	0.12409479980012	0.0123949817660498	0	1	0.01	0.7	0.7	FALSE
C	0.139545508106618	-0.00107825442903542	0	1	0.01	0.7	0.7	FALSE
C	0.120513492262266	0.232963458451087	0	1	0.01	0.7	0.7	FALSE
C	0.120860076994609	0.0418317638408654	0	1	0.01	0.7	0.7	FALSE
C	0.130046301483897	0.0170917398279188	0	1	0.01	0.7	0.7	FALSE
C	0.132275466818438	0.0945844845576825	0	1	0.01	0.7	0.7	FALSE
C	0.129470588278789	-0.0821115426588034	0	1	0.01	0.7	0.7	FALSE
C	0.131248817213962	0.0515807175433494	0	1	0.01	0.7	0.7	FALSE
C	0.134341695844598	-0.0631858218990304	0	1	0.01	0.7	0.7	FALSE
C	0.115962419416816	0.140783577177806	0	1	0.01	0.7	0.7	FALSE
C	0.129927447312651	-0.0180334492220798	0	1	0.01	0.7	0.7	FALSE
C	0.127728642335651	0.0593437385687664	0	1	0.01	0.7	0.7	FALSE
C	0.132949352332879	-0.066590928522495	0	1	0.01	0.7	0.7	FALSE
C	0.1314022215945	0.159226943404526	0	1	0.01	0.7	0.7	FALSE
C	0.132578780341626	0.023520913794819	0	1	0.01	0.7	0.7	FALSE
C	0.13743865088382	-0.128523942216851	0	1	0.01	0.7	0.7	FALSE
C	0.126412109453484	0.0716683333382771	0	1	0.01	0.7	0.7	FALSE
C	0.123579108581518	-0.0301529054742597	0	1	0.01	0.7	0.7	FALSE
